PAWellID,County,Municipality,QuadName,WellAddress,WellZipCode,DateDrilled,TypeOfActivity,LatitudeDD,LongitudeDD,Driller,OriginalOwner,WellUse,WaterUse,WellDepth(ft),TopOfCasing(ft),BottomOfCasing(ft),CasingDiameter(in),DepthToBedrock(ft),BedrockNotReached,WellYield(gpm),StaticWaterLevel(ft),WaterLevelAfterYieldTest(ft),LengthOfTest(min),YieldMeasurementMethod,SaltwaterZone(ft),FormationName,PaperImageLink,Remark,
504029 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/20/2012 ,WELL ABANDONMENT ,40.45854 ,-80.03391 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,5 , , , , ,False , , , , , , , , ,Nested well/Tremie grout restore surface to match existing. ,
504030 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/20/2012 ,WELL ABANDONMENT ,40.45847 ,-80.03408 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,5 , , , , ,False , , , , , , , , ,Nested well/Tremie grout restore surface to match existing. ,
504076 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/20/2012 ,WELL ABANDONMENT ,40.4583 ,-80.03427 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,5 , , , , ,False , , , , , , , , ,Nested well/Tremie grout restore surface to match existing. ,
504079 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/20/2012 ,WELL ABANDONMENT ,40.45853 ,-80.03391 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,10 , , , , ,False , , , , , , , , ,Nested well/Tremie grout restore surface to match existing. ,
504096 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/20/2012 ,WELL ABANDONMENT ,40.45853 ,-80.03391 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,15 , , , , ,False , , , , , , , , ,Nested well/Tremie grout restore surface to match existing. ,
504097 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/20/2012 ,WELL ABANDONMENT ,40.45854 ,-80.03391 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,15 , , , , ,False , , , , , , , , ,Nested well/Tremie grout restore surface to match existing. ,
504081 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/20/2012 ,WELL ABANDONMENT ,40.45847 ,-80.03408 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,10 , , , , ,False , , , , , , , , ,Nested well/Tremie grout restore surface to match existing. ,
504028 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/20/2012 ,WELL ABANDONMENT ,40.45853 ,-80.03391 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,5 , , , , ,False , , , , , , , , ,Nested well/Tremie grout restore surface to match existing. ,
422449 ,ALLEGHENY ,PITTSBURGH , ,6680 FRANKSTOWN AVENUE , ,12/20/2007 ,WELL ABANDONMENT ,40.46417 ,-79.91333 , TERRA TESTING INC. ,EXXON ,MONITORING , ,22.2 , , , , ,False , ,16.1 , , , , , , , ,
422404 ,ALLEGHENY ,PITTSBURGH , ,6680 FRANKSTOWN AVENUE , ,12/20/2007 ,WELL ABANDONMENT ,40.46417 ,-79.91361 , TERRA TESTING INC. ,EXXON ,MONITORING , ,22.5 , , , , ,False , ,11.3 , , , , , , , ,
422431 ,ALLEGHENY ,PITTSBURGH , ,6680 FRANKSTOWN AVENUE , ,12/20/2007 ,WELL ABANDONMENT ,40.46444 ,-79.91417 , TERRA TESTING INC. ,EXXON ,MONITORING , ,35 , , , , ,False , ,6.6 , , , , , , , ,
422446 ,ALLEGHENY ,PITTSBURGH , ,6680 FRANKSTOWN AVENUE , ,12/20/2007 ,WELL ABANDONMENT ,40.46444 ,-79.91389 , TERRA TESTING INC. ,EXXON ,MONITORING , ,19.5 , , , , ,False , ,6 , , , , , , , ,
422448 ,ALLEGHENY ,PITTSBURGH , ,6680 FRANKSTOWN AVENUE , ,12/20/2007 ,WELL ABANDONMENT ,40.46472 ,-79.91361 , TERRA TESTING INC. ,EXXON ,MONITORING , ,19 , , , , ,False , ,10.2 , , , , , , , ,
511361 ,ALLEGHENY ,ROBINSON TWP. , ,5290 Stuebenville Pike ,15205 ,12/20/2000 ,WELL ABANDONMENT ,40.44962 ,-80.1191 ,SUBSURFACE INC. ,Sunoco Inc ,MONITORING , ,30 ,0 ,10 ,4 , ,False , , , , , , , , , ,
511358 ,ALLEGHENY ,ROBINSON TWP. , ,5290 Stuebenville Pike ,15205 ,12/20/2000 ,WELL ABANDONMENT ,40.44962 ,-80.1191 ,SUBSURFACE INC. ,Sunoco Inc ,MONITORING , ,72 ,0 ,62 ,2 , ,False , ,69 , , , , , , , ,
272148 ,ALLEGHENY , , ,5733 BUTLER STREET PITTSBURGH , ,12/20/1988 , , , , L G HETAGER DRILLING INC ,ATLANTIC RICHFIELD , , , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM010711") , ,
648653 ,ALLEGHENY ,MCCANDLESS TWP. ,EMSWORTH , , ,12/20/1978 ,NEW WELL ,0 ,0 , MEINERT WELL DRILLING INC. ,Cousins ,WITHDRAWAL ,DOMESTIC ,105 , , , ,25 ,False ,5 ,60 ,105 ,60 ,BAILER , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229671") , ,
657027 ,ALLEGHENY ,HOMESTEAD BORO ,PITTSBURGH EAST ,108 E 17th Ave ,15120 ,12/19/2017 ,NEW WELL ,40.40081 ,-79.90553 , CRIBBS & ASSOCIATES INC. ,A to Z Convenience ,MONITORING ,OTHER ,32 ,0 ,17 ,2 ,10.5 ,False , , , , , , , , , ,
704330 ,ALLEGHENY ,FRANKLIN PARK BORO , ,1801 BIG SKY LANE ,15143 ,12/19/2015 ,NEW WELL ,40.59431 ,-80.12012 , MEINERT WELL DRILLING INC. ,DIAMOND ,WITHDRAWAL ,DOMESTIC ,251 ,0 ,53 ,6.25 ,37 ,False ,0.75 ,92 ,251 ,120 ,BAILER , , , ,WELL IS LOCATED AT TOP OF HILL TO THE LEFT OF THE DRIVEWAY BEFORE BARN AND HOUSE. AT 225FT HIGH AMOUNTS OF NATURAL GAS WERE FOUND GAS DOES NOT PUMP WITH WATER. ,
554812 ,ALLEGHENY ,WEST MIFFLIN BORO ,GLASSPORT ,4930 Buttermilk Hollow Road ,15122 ,12/19/2014 ,NEW WELL ,40.35769 ,-79.91213 , GEO-ENVIRONMENTAL DRILLING CO INC ,G E Power and Water ,MONITORING ,OTHER ,60 ,0 ,50 ,2 ,58 ,False , ,60 , , , , , , , ,
554810 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH WEST ,810 W North Avenue ,15233 ,12/19/2014 ,NEW WELL ,40.45438 ,-80.01605 , GEO-ENVIRONMENTAL DRILLING CO INC ,Q Development LLC ,MONITORING ,OTHER ,20 ,0 ,10 ,2 ,10 ,False , ,16 , , , , , , , ,
504001 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/19/2012 ,WELL ABANDONMENT ,40.45848 ,-80.03411 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,25 , , , , ,False , , , , , , , , ,/Tremie grout restore surface to match existing. ,
504058 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/19/2012 ,WELL ABANDONMENT ,40.45858 ,-80.03402 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,24 , , , , ,False , , , , , , , , ,Actual depth 23.50/Tremie grout restore surface to match existing. ,
504072 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/19/2012 ,WELL ABANDONMENT ,40.45836 ,-80.03415 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,24 , , , , ,False , , , , , , , , ,/Tremie grout restore surface to match existing. ,
504000 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/19/2012 ,WELL ABANDONMENT ,40.45846 ,-80.03399 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,25 , , , , ,False , , , , , , , , ,Actual depth 25.10/Tremie grout restore surface to match existing. ,
504002 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/19/2012 ,WELL ABANDONMENT ,40.45835 ,-80.03403 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,25 , , , , ,False , , , , , , , , ,Actual depth 24.50/Tremie grout restore surface to match existing. ,
504024 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/19/2012 ,WELL ABANDONMENT ,40.45851 ,-80.03421 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,24 , , , , ,False , , , , , , , , ,Actual depth 24.30/Tremie grout restore surface to match existing. ,
504056 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/19/2012 ,WELL ABANDONMENT ,40.45854 ,-80.0339 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,24 , , , , ,False , , , , , , , , ,/Tremie grout restore surface to match existing. ,
511356 ,ALLEGHENY ,ROBINSON TWP. , ,5290 Steubenville Pike ,15205 ,12/19/2000 ,WELL ABANDONMENT ,40.4492 ,-80.1191 ,SUBSURFACE INC. ,Sunoco Inc ,MONITORING , ,30 ,0 ,10 ,4 , ,False , ,26 , , , , , , , ,
272149 ,ALLEGHENY , , ,5733 BUTLER ST PITTSBURGH , ,12/19/1988 , , , , L G HETAGER DRILLING INC ,ATLANTIC RICHFIELD , , , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM010713") , ,
657067 ,ALLEGHENY ,HOMESTEAD BORO ,PITTSBURGH EAST ,1614 West St ,15120 ,12/18/2017 ,NEW WELL ,40.40105 ,-79.90604 , CRIBBS & ASSOCIATES INC. ,A to Z Convenience ,MONITORING ,OTHER ,32 ,0 ,17 ,2 ,13 ,False , , , , , , , , , ,
657077 ,ALLEGHENY ,HOMESTEAD BORO ,PITTSBURGH EAST ,1617 West St ,15120 ,12/18/2017 ,NEW WELL ,40.40092 ,-79.90592 , CRIBBS & ASSOCIATES INC. ,A to Z Convenience ,MONITORING ,OTHER ,32 ,0 ,17 ,2 ,13 ,False , , , , , , , , , ,
657075 ,ALLEGHENY ,HOMESTEAD BORO ,PITTSBURGH EAST ,1624 West St ,15120 ,12/18/2017 ,NEW WELL ,40.40074 ,-79.90577 , CRIBBS & ASSOCIATES INC. ,A to Z Convenience ,MONITORING ,OTHER ,31 ,0 ,16 ,2 ,13.5 ,False , , , , , , , , , ,
554809 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH WEST ,810 W North Avenue ,15233 ,12/18/2014 ,NEW WELL ,40.45419 ,-80.016 , GEO-ENVIRONMENTAL DRILLING CO INC ,Q Development LLC ,MONITORING ,OTHER ,18 ,0 ,8 ,2 ,10 ,False , ,13 , , , , , , , ,
554463 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH WEST ,810 W North Avenue ,15233 ,12/18/2014 ,NEW WELL ,40.45419 ,-80.01573 , GEO-ENVIRONMENTAL DRILLING CO INC ,Q Development LLC ,MONITORING ,OTHER ,18 ,0 ,8 ,2 ,10 ,False , ,15 , , , , , , , ,
504054 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.45825 ,-80.03411 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,25 , , , , ,False , , , , , , , , ,Actual depth 24.50/Tremie grout restore surface to match existing. ,
504055 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.45823 ,-80.03424 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,25 , , , , ,False , , , , , , , , ,Actual depth 24.50/Tremie grout restore surface to match existing. ,
503999 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.45849 ,-80.03427 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,25 , , , , ,False , , , , , , , , ,Tremie grout restore surface to match existing. ,
504073 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.4584 ,-80.03447 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,23 , , , , ,False , , , , , , , , ,Actual depth 22.50/Tremie grout restore surface to match existing. ,
504074 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.45819 ,-80.0345 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,23 , , , , ,False , , , , , , , , ,/Tremie grout restore surface to match existing. ,
504003 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.45799 ,-80.03414 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,25 , , , , ,False , , , , , , , , ,Actual depth 24.40/Tremie grout restore surface to match existing. ,
504006 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.45832 ,-80.03429 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,28 , , , , ,False , , , , , , , , ,/Tremie grout restore surface to match existing. ,
504025 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.45854 ,-80.03451 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,23 , , , , ,False , , , , , , , , ,/Tremie grout restore surface to match existing. ,
504027 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.45866 ,-80.03441 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,29 , , , , ,False , , , , , , , , ,/Tremie grout restore surface to match existing. ,
504051 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.45855 ,-80.03364 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,25 , , , , ,False , , , , , , , , ,Actual depth 24.80/Tremie grout restore surface to match existing ,
504053 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.45828 ,-80.03391 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,25 , , , , ,False , , , , , , , , ,Actual depth 24.50/Tremie grout restore surface to match existing. ,
504005 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.45842 ,-80.03431 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,28 , , , , ,False , , , , , , , , ,Actual depth 27.60/Tremie grout restore surface to match existing. ,
504007 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.4587 ,-80.03417 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,24 , , , , ,False , , , , , , , , ,/Tremie grout restore surface to match existing. ,
504010 ,ALLEGHENY ,PITTSBURGH , ,1925 Preble Avenue ,15233 ,12/18/2012 ,WELL ABANDONMENT ,40.45798 ,-80.0341 , ODYSSEY ENVIRONMENTAL SERVICES INC. ,BP Preble Bulk Plant ,MONITORING , ,27 , , , , ,False , , , , , , , , ,Actual depth 26.75/Tremie grout restore surface to match existing. ,
270077 ,ALLEGHENY ,INDIANA TWP. , ,400 FAIRVIEW RD PITTSBURGH , ,12/18/1999 , , , ,THOMAS WELL DRILLING ,RATH , , , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM008505") , ,
559477 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,Meade St ,      ,12/17/2014 ,NEW WELL ,40.4492 ,-79.89814 , TERRA TESTING INC. ,Old Linen Cleaning Facility ,MONITORING , ,22 ,0 ,12 ,2 , ,False , , , , , , , , , ,
483761 ,ALLEGHENY , , ,8179 MCKNIGHT ROAD PITTSBURGH PA ,15237 ,12/17/2002 ,WELL ABANDONMENT ,40.55713 ,-80.0237 , LETTERLE LEASING LLC ,SUPERIOR PETROLEUM ,MONITORING , ,13 ,0 ,3 ,0.167 , ,True , , , , , , , , , ,
554811 ,ALLEGHENY ,WEST MIFFLIN BORO ,GLASSPORT ,4930 Buttermilk Hollow Road ,15122 ,12/16/2014 ,NEW WELL ,40.35755 ,-79.91272 , GEO-ENVIRONMENTAL DRILLING CO INC ,G E Power and Water ,MONITORING ,OTHER ,86 ,0 ,76 ,2 ,64 ,False , ,84 , , , , , , , ,
559523 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,Meade St ,      ,12/16/2014 ,NEW WELL ,40.44918 ,-79.89822 , TERRA TESTING INC. ,Old Linen Cleaning Facility ,MONITORING , ,32 ,0 ,27 ,2 , ,False , , , , , , , , , ,
475455 ,ALLEGHENY ,HOMESTEAD BORO ,PITTSBURGH EAST ,1620 McClure Street ,15120 ,12/16/2010 ,NEW WELL ,40.40279 ,-79.90238 , GEO-ENVIRONMENTAL DRILLING CO INC ,Graham ,MONITORING ,OTHER ,20 ,0 ,5 ,2 ,14 ,False , ,14 , , , , , , , ,
474894 ,ALLEGHENY ,HOMESTEAD BORO ,PITTSBURGH EAST ,1620 McClure Street ,15120 ,12/16/2010 ,NEW WELL ,40.40254 ,-79.90241 , GEO-ENVIRONMENTAL DRILLING CO INC ,Graham ,MONITORING ,OTHER ,20 ,0 ,5 ,2 ,14 ,False , ,15 , , , , , , , ,
475457 ,ALLEGHENY ,HOMESTEAD BORO ,PITTSBURGH EAST ,1620 McClure Street ,15120 ,12/16/2010 ,NEW WELL ,40.40272 ,-79.90244 , GEO-ENVIRONMENTAL DRILLING CO INC ,Graham ,MONITORING ,OTHER ,20 ,0 ,5 ,2 ,14 ,False , ,10 , , , , , , , ,
656997 ,ALLEGHENY ,HOMESTEAD BORO ,PITTSBURGH EAST ,E Pink Way ,15120 ,12/15/2017 ,NEW WELL ,40.40121 ,-79.90573 , CRIBBS & ASSOCIATES INC. ,A to Z Convenience ,MONITORING ,OTHER ,32 ,0 ,17 ,2 ,10.5 ,False , , , , , , , , , ,
656882 ,ALLEGHENY ,HOMESTEAD BORO ,PITTSBURGH EAST ,1617 West St ,15120 ,12/15/2017 ,NEW WELL ,40.40097 ,-79.90542 , CRIBBS & ASSOCIATES INC. ,A to Z Convenience ,MONITORING ,OTHER ,32 ,0 ,17 ,2 ,13 ,False , , , , , , , , , ,
657068 ,ALLEGHENY ,HOMESTEAD BORO ,PITTSBURGH EAST ,E Pink Way ,15120 ,12/15/2017 ,NEW WELL ,40.40114 ,-79.90589 , CRIBBS & ASSOCIATES INC. ,A to Z Convenience ,MONITORING ,OTHER ,35 ,0 ,20 ,2 ,13.5 ,False , , , , , , , , , ,
633017 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,142 41st St ,15201 ,12/15/2015 ,WELL ABANDONMENT ,40.47062 ,-79.96331 ,JERY MCCLOSKEY ,Aiello Development Group ,ABANDONED , ,34.2 , , , , ,False , , , , , , , , , ,
633044 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,142 41st St ,15201 ,12/15/2015 ,NEW WELL ,40.47065 ,-79.96334 ,JERY MCCLOSKEY ,Aiello Development Group ,MONITORING ,UNUSED ,40 ,0 ,30 ,0.75 , ,False , , , , , , , , , ,
559478 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,Meade St ,      ,12/15/2014 ,NEW WELL ,40.44907 ,-79.89812 , TERRA TESTING INC. ,Old Linen Cleaning Facility ,MONITORING , ,27 ,0 ,22 ,2 , ,False , , , , , , , , , ,
474893 ,ALLEGHENY ,HOMESTEAD BORO ,PITTSBURGH EAST ,1620 McClure Street ,15120 ,12/15/2010 ,NEW WELL ,40.40267 ,-79.90229 , GEO-ENVIRONMENTAL DRILLING CO INC ,Graham ,MONITORING ,OTHER ,20 ,0 ,5 ,2 ,12 ,False , ,17 , , , , , , , ,
494474 ,ALLEGHENY ,OAKDALE BORO , ,335 Clinton Ave Oakdale ,15071 ,12/15/2010 ,NEW WELL ,40.40133 ,-80.18839 ,JERY MCCLOSKEY ,ARRA ZIRWAS ATLANTIC ,MONITORING ,UNUSED ,20 ,0 ,5 ,2 , ,True , , , , , , , , , ,
494475 ,ALLEGHENY ,OAKDALE BORO , ,335 Clinton Ave Oakdale ,15071 ,12/15/2010 ,NEW WELL ,40.40131 ,-80.18831 ,JERY MCCLOSKEY ,ARRA ZIRWAS ATLANTIC ,MONITORING ,UNUSED ,19 ,0 ,4 ,2 , ,True , , , , , , , , , ,
474892 ,ALLEGHENY ,HOMESTEAD BORO ,PITTSBURGH EAST ,1620 McClure Street ,15120 ,12/15/2010 ,NEW WELL ,40.40255 ,-79.90241 , GEO-ENVIRONMENTAL DRILLING CO INC ,Graham ,MONITORING ,OTHER ,20 ,0 ,5 ,2 ,14 ,False , ,11 , , , , , , , ,
475456 ,ALLEGHENY ,HOMESTEAD BORO ,PITTSBURGH EAST ,1620 McClure Street ,15120 ,12/15/2010 ,NEW WELL ,40.40261 ,-79.90239 , GEO-ENVIRONMENTAL DRILLING CO INC ,Graham ,MONITORING ,OTHER ,20 ,0 ,5 ,2 ,13 ,False , ,7 , , , , , , , ,
510449 ,ALLEGHENY , , ,1829 West Liberty  Ave Pittsburgh ,15323 ,12/15/2009 ,WELL ABANDONMENT ,40.40564 ,-80.01857 , LETTERLE & ASSOCIATES INC ,Superior Petroleum Company ,MONITORING ,OTHER ,10 ,0 ,2 ,4 ,10 ,False , , , , , , , , , ,
272145 ,ALLEGHENY , , ,5733 BUTLER ST PITTSBURGH , ,12/15/1988 , , , , L G HETAGER DRILLING INC ,ATLANTIC RICHFIELD , , , , , , , ,False , , , , , , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM010705") , ,
51345 ,ALLEGHENY ,RICHLAND TWP. , ,5091 HARDT RD GIBSONIA , ,12/15/1969 ,NEW WELL ,40.61083 ,-79.97694 ,FERGUSON BROTHERS ,WISE ,WITHDRAWAL ,DOMESTIC ,150 ,0 ,41 ,6.25 ,35 ,False ,6 , , , ,BAILER , , ,=HYPERLINK("http://www.iframeapps.dcnr.state.pa.us/topogeo/PaGWIS_search/DisplayReportImage.aspx?id=IM229997") , ,
657475 ,ALLEGHENY ,FOX CHAPEL BORO ,GLENSHAW ,144 North Dr. ,15238 ,12/14/2017 ,NEW WELL ,40.51113 ,-79.87708 , DILLAN WELL DRILLING INC ,Deiseroth ,WITHDRAWAL ,DOMESTIC ,100 ,0 ,40 ,6.9 ,16 ,False ,30 ,22 ,27 ,60 ,ORIFICE , , , , ,
633384 ,ALLEGHENY ,CLAIRTON , ,Mill Drive ,      ,12/14/2015 ,NEW WELL ,40.30799 ,-79.88549 , TERRA TESTING INC. ,US Steel ,MONITORING , ,11 ,0 ,7 ,2 , ,False , , , , , , , , , ,
632626 ,ALLEGHENY ,PITTSBURGH ,PITTSBURGH EAST ,139 41st St ,15201 ,12/14/2015 ,NEW WELL ,40.47097 ,-79.96309 ,JERY MCCLOSKEY ,Aiello Development Group ,MONITORING ,UNUSED ,40 ,0 ,30 ,0.75 , ,False , , , , , , , , , ,
633436 ,ALLEGHENY ,CLAIRTON , ,Mill Drive ,      ,12/14/2015 ,NEW WELL ,40.30813 ,-79.88558 , TERRA TESTING INC. ,US Steel ,MONITORING , ,11 ,0 ,7 ,2 , ,False , , , , , , , , , ,
504174 ,ALLEGHENY ,KENNEDY TWP. , ,1793 Pine Hollow Road ,      ,12/14/2012 ,WELL ABANDONMENT ,40.4779 ,-80.10416 , TERRA TESTING INC. ,The Yard Place Lanscape Supply ,MONITORING , ,41 , , , , ,False , ,6 , , , , , , ,Removed flush cover and topped with Quickset ,
504177 ,ALLEGHENY ,KENNEDY TWP. , ,1793 Pine Hollow Road ,      ,12/14/2012 ,WELL ABANDONMENT ,40.47796 ,-80.10357 , TERRA TESTING INC. ,The Yard Place Lanscape Supply ,MONITORING , ,35 , , , , ,False , ,30 , , , , , , ,Removed flush cover and topped with Quickset ,
504124 ,ALLEGHENY ,KENNEDY TWP. , ,1793 Pine Hollow Road ,      ,12/14/2012 ,WELL ABANDONMENT ,40.47719 ,-80.10351 , TERRA TESTING INC. ,The Yard Place Lanscape Supply ,MONITORING , ,35 , , , , ,False , ,22 , , , , , , ,Removed flush cover and topped with Quickset ,
504173 ,ALLEGHENY ,KENNEDY TWP. , ,1793 Pine Hollow Road ,      ,12/14/2012 ,WELL ABANDONMENT ,40.47747 ,-80.10386 , TERRA TESTING INC. ,The Yard Place Lanscape Supply ,MONITORING , ,10 , , , , ,False , , , , , , , , ,Removed flush cover and topped with Quickset ,
504178 ,ALLEGHENY ,KENNEDY TWP. , ,1793 Pine Hollow Road ,      ,12/14/2012 ,WELL ABANDONMENT ,40.47796 ,-80.10357 , TERRA TESTING INC. ,The Yard Place Lanscape Supply ,MONITORING , ,17 , , , , ,False , ,15 , , , , , , ,Removed flush cover and topped with Quickset ,
504121 ,ALLEGHENY ,KENNEDY TWP. , ,1793 Pine Hollow Road ,      ,12/14/2012 ,WELL ABANDONMENT ,40.47698 ,-80.105 , TERRA TESTING INC. ,The Yard Place Lanscape Supply ,MONITORING , ,28 , , , , ,False , ,8 , , , , , , ,Removed flush cover and topped with Quickset ,
504123 ,ALLEGHENY ,KENNEDY TWP. , ,1793 Pine Hollow Road ,      ,12/14/2012 ,WELL ABANDONMENT ,40.47751 ,-80.10524 , TERRA TESTING INC. ,The Yard Place Lanscape Supply ,MONITORING , ,17 , , , , ,False , ,5 , , , , , , ,Removed flush cover and topped with Quickset ,
504175 ,ALLEGHENY ,KENNEDY TWP. , ,1793 Pine Hollow Road ,      ,12/14/2012 ,WELL ABANDONMENT ,40.47791 ,-80.10417 , TERRA TESTING INC. ,The Yard Place Lanscape Supply ,MONITORING , ,29 , , , , ,False , ,6 , , , , , , ,Removed flush cover and topped with Quickset ,
